id,title,genre,original_language,popularity,release_date,vote_average,vote_count
65218,Lemonade Mouth,"Drama,Comedy,TV Movie",en,13.389,12/6/2011,7.5,928
37472,Ip Man 2,"Action,History,Drama",cn,4.538,4/29/2010,7.5,1831
13377,How the Grinch Stole Christmas!,"Animation,Family,Comedy",en,16.185,12/18/1966,7.5,789
1523,The Last King of Scotland,Drama,en,18.324,1/12/2006,7.5,1687
1368,First Blood,"Action,Adventure,Thriller,War",en,46.8,10/22/1982,7.5,5024
755339,Just Another Christmas,"Comedy,Family",pt,6.758,12/3/2020,7.4,326
675445,PAW Patrol: The Movie,"Animation,Family,Adventure,Comedy",en,323.229,8/9/2021,7.4,978
72478,Suicide Room,"Drama,Thriller,Animation",pl,8.775,3/4/2011,7.4,395
14092,Ghost in the Shell 2.0,"Action,Animation,Science Fiction",ja,20.366,7/12/2008,7.4,311
11901,High Plains Drifter,"Western,Drama,Mystery",en,13.605,4/19/1973,7.4,839
25403,Caro diario,"Comedy,Drama",it,6.27,10/12/1993,7.4,312
13353,"It's the Great Pumpkin, Charlie Brown","Family,Animation,TV Movie",en,7.413,10/27/1966,7.4,281
265180,Leviathan,Drama,ru,12.141,9/24/2014,7.4,686
18988,The Lion in Winter,"Drama,History",en,12.347,10/30/1968,7.4,244
8741,The Thin Red Line,"Drama,History,War",en,15.749,3/5/1998,7.4,2404
11710,The Enigma of Kaspar Hauser,"Drama,History",de,5.859,11/1/1974,7.4,242
290762,Miss You Already,"Comedy,Drama",en,12.386,9/12/2015,7.4,612
10784,Cabaret,"Music,Drama,Romance",en,9.849,2/13/1972,7.4,693
499631,Fabrizio De André: Principe libero,"Music,History",it,4.729,1/23/2018,7.4,314
11829,Trinity Is Still My Name,"Comedy,Western",it,15.876,10/21/1971,7.4,716
2501,The Bourne Identity,"Action,Drama,Mystery,Thriller",en,32.465,6/14/2002,7.4,7876
704,A Hard Day's Night,"Music,Comedy",en,9.597,7/7/1964,7.4,517
589982,Spread Your Wings,"Adventure,Family",fr,6.514,9/12/2019,7.4,238
544401,Cherry,"Drama,Crime",en,63.778,2/26/2021,7.4,987
9509,Man on Fire,"Action,Drama,Thriller",en,36.535,4/23/2004,7.4,4182
2056,The Station Agent,"Drama,Comedy",en,7.775,1/26/2003,7.4,512
250219,I Can Quit Whenever I Want,Comedy,it,6.703,2/6/2014,7.4,1637
100271,A Letter to Momo,"Comedy,Fantasy,Animation,Drama,Family",ja,21.267,4/21/2012,7.4,285
13475,Star Trek,"Science Fiction,Action,Adventure",en,48.397,5/6/2009,7.4,8724
458156,John Wick: Chapter 3 - Parabellum,"Action,Thriller,Crime",en,156.452,5/15/2019,7.4,8059
339380,On the Basis of Sex,"Drama,History",en,20.017,12/25/2018,7.4,843
290542,You're Not You,Drama,en,11.186,10/10/2014,7.4,689
5967,The Umbrellas of Cherbourg,"Drama,Romance",fr,8.498,2/19/1964,7.4,561
1677,Ray,"Drama,Music",en,22.397,10/29/2004,7.4,1560
466272,Once Upon a Time… in Hollywood,"Comedy,Drama,Thriller",en,46.853,7/24/2019,7.4,10661
206487,Predestination,"Science Fiction,Thriller",en,36.547,8/28/2014,7.4,5363
18917,Alice,"Animation,Fantasy,Adventure",cs,8.099,8/3/1988,7.4,251
1813,The Devil's Advocate,"Drama,Mystery,Thriller,Horror",en,36.161,10/17/1997,7.4,4784
595975,La Belle Époque,"Comedy,Drama",fr,12.38,11/6/2019,7.4,766
190859,American Sniper,"War,Action",en,96.044,12/25/2014,7.4,11243
451499,School of Life,"Drama,Comedy,Family",fr,6.586,2/22/2017,7.4,236
271110,Captain America: Civil War,"Adventure,Action,Science Fiction",en,167.83,4/27/2016,7.4,20066
250538,The Good Lie,Drama,en,8.505,6/27/2014,7.4,425
26963,The Secret of Kells,"Animation,Family,Fantasy",en,14.099,2/9/2009,7.4,522
16858,All That Jazz,Drama,en,7.761,12/16/1979,7.4,344
11545,Rushmore,"Comedy,Drama",en,10.519,12/11/1998,7.4,2004
8055,The Reader,"Drama,Romance",en,28.643,1/2/2008,7.4,2477
527,Once Were Warriors,Drama,en,8.484,9/2/1994,7.4,296
39107,Dragon Ball Z: Fusion Reborn,"Animation,Action,Fantasy,Science Fiction",ja,158.694,3/4/1995,7.4,644
5503,The Fugitive,"Drama,Action,Thriller",en,27.426,8/6/1993,7.4,3401
1052,Blow-Up,"Drama,Mystery,Thriller",en,9.827,12/18/1966,7.4,944
439584,I Can Quit Whenever I Want 3: Ad Honorem,"Action,Comedy",it,6.194,11/30/2017,7.4,868
339984,Miracles from Heaven,Drama,en,82.521,3/17/2016,7.4,993
271706,Big Fish & Begonia,"Animation,Adventure,Fantasy",zh,27.85,7/8/2016,7.4,357
74643,The Artist,"Drama,Comedy,Romance",en,9.768,10/12/2011,7.4,2738
36208,A Dog's Life,"Comedy,Drama",en,6.323,4/14/1918,7.4,244
1391,Y Tu Mamá También,"Drama,Romance",es,33.939,6/8/2001,7.4,1148
626735,Dog,"Drama,Comedy",en,1506.438,2/17/2022,7.4,673
380225,Like Crazy,"Drama,Comedy",it,7.018,5/17/2016,7.4,798
9299,Thesis,"Horror,Thriller",es,11.217,4/11/1996,7.4,623
6114,Bram Stoker's Dracula,"Romance,Horror",en,39.908,11/13/1992,7.4,4081
1653,The Motorcycle Diaries,Drama,es,9.353,2/6/2004,7.4,1035
779,Vampyr,"Horror,Fantasy",de,7.37,5/6/1932,7.4,367
568,Apollo 13,"History,Drama,Adventure",en,19.844,6/30/1995,7.4,4552
583689,Moxie,"Comedy,Drama,Music",en,18.075,3/3/2021,7.4,652
414425,Mudbound,Drama,en,7.053,11/16/2017,7.4,1038
284052,Doctor Strange,"Action,Adventure,Fantasy",en,209.472,10/25/2016,7.4,19409
273895,Selma,"History,Drama",en,7.462,12/25/2014,7.4,1939
193756,Lone Survivor,"War,Action,Drama,History",en,53.119,12/24/2013,7.4,3552
31522,A Woman Is a Woman,"Comedy,Drama,Romance",fr,6.732,9/6/1961,7.4,268
24226,The Verdict,Drama,en,9.222,12/8/1982,7.4,456
497698,Black Widow,"Action,Adventure,Science Fiction",en,284.897,7/7/2021,7.4,7878
14283,The Red Violin,"Drama,Thriller,Mystery,Music,Romance",fr,11.215,9/10/1998,7.4,315
25623,House,"Comedy,Fantasy,Horror",ja,8.104,8/26/1977,7.4,436
6644,El Dorado,"Western,Adventure,Action,Romance",en,16.302,12/17/1966,7.4,389
187,Sin City,"Thriller,Action,Crime",en,25.895,4/1/2005,7.4,6852
516486,Greyhound,"War,Action,Drama",en,23.098,7/10/2020,7.4,2202
483980,Z-O-M-B-I-E-S,"Music,Fantasy,Comedy,Romance,TV Movie",en,115.325,2/16/2018,7.4,531
247645,Queen,"Comedy,Drama",hi,6.496,3/7/2014,7.4,216
11615,The Life of David Gale,"Drama,Thriller,Crime",en,12.925,2/21/2003,7.4,1644
3080,Top Hat,"Comedy,Music,Romance",en,8.761,8/29/1935,7.4,221
395834,Wind River,"Crime,Drama,Mystery,Thriller",en,26.743,8/3/2017,7.4,4241
3085,His Girl Friday,"Comedy,Drama,Romance",en,13.457,1/18/1940,7.4,621
114,Pretty Woman,"Romance,Comedy",en,56.518,3/23/1990,7.4,6515
21450,Naked,"Drama,Comedy",en,7.608,9/14/1993,7.4,386
2292,Clerks,Comedy,en,11.721,9/13/1994,7.4,1984
481432,Happy as Lazzaro,"Drama,Fantasy",it,6.647,5/31/2018,7.4,542
101299,The Hunger Games: Catching Fire,"Adventure,Action,Science Fiction",en,64.043,11/15/2013,7.4,15082
39356,Boy,"Drama,Comedy",en,8.427,2/14/2010,7.4,299
25955,Pickup on South Street,"Crime,Thriller,Romance",en,5.599,5/27/1953,7.4,207
9461,Enter the Dragon,Action,en,25.531,8/17/1973,7.4,1441
13446,Withnail & I,"Comedy,Drama",en,6.646,6/19/1987,7.4,416
491584,Burning,"Mystery,Drama,Thriller",ko,14.875,5/17/2018,7.4,1180
363,Head-On,"Drama,Romance",de,8.023,3/11/2004,7.4,426
242,The Godfather: Part III,"Crime,Drama,Thriller",en,41.812,12/25/1990,7.4,4985
164249,Santa Claus Is a Stinker,Comedy,fr,4.771,1/14/1985,7.4,224
11978,Men of Honor,Drama,en,41.147,9/13/2000,7.4,1807
639,When Harry Met Sally...,"Comedy,Romance,Drama",en,12.132,1/12/1989,7.4,3267
615,The Passion of the Christ,Drama,en,76.145,2/25/2004,7.4,3503
492,Being John Malkovich,"Comedy,Drama,Fantasy",en,17.492,10/29/1999,7.4,3524
507505,El Angel,"Drama,Crime",es,13.461,8/9/2018,7.4,468
75233,"Oslo, August 31st",Drama,no,6.454,8/31/2011,7.4,283
26900,The Bandit,"Crime,Drama,Thriller",tr,6.522,11/29/1996,7.4,236
575,The Experiment,"Drama,Thriller",de,10.382,3/7/2001,7.4,875
432836,Memoir of a Murderer,"Thriller,Action,Crime",ko,10.618,9/7/2017,7.4,208
76589,Justice League: Doom,"Action,Animation,Science Fiction",en,39.284,2/28/2012,7.4,696
451751,American Satan,"Thriller,Drama,Music",en,9.574,10/13/2017,7.4,209
94329,The Raid,"Action,Thriller,Crime",id,29.467,3/22/2012,7.4,2713
387426,Okja,"Adventure,Drama,Science Fiction,Fantasy",en,27.091,6/28/2017,7.4,3661
228203,"McFarland, USA","Drama,Family",en,9.342,2/20/2015,7.4,623
38985,Sorcerer,"Adventure,Thriller",en,18.015,6/24/1977,7.4,335
161,Ocean's Eleven,"Thriller,Crime",en,29.487,12/7/2001,7.4,9818
615643,Minari,Drama,en,14.076,2/12/2021,7.4,1138
49020,Submarine,"Drama,Comedy,Romance",en,8.147,3/18/2011,7.4,1204
15764,Sophie's Choice,"Drama,Romance",en,8.672,12/8/1982,7.4,693
137106,The Lego Movie,"Adventure,Animation,Comedy,Family,Fantasy",en,36.137,2/6/2014,7.4,6665
11589,Kelly's Heroes,"Adventure,Comedy,War",en,11.569,1/1/1970,7.4,543
514575,A Twelve-Year Night,"Drama,Crime,History",es,9.287,9/20/2018,7.4,239
377263,Frantz,"History,Drama,Romance",fr,17.053,9/7/2016,7.4,582
3766,The Lady from Shanghai,"Crime,Drama,Mystery,Thriller",en,6.426,12/24/1947,7.4,484
2767,The Lovers on the Bridge,"Drama,Romance",fr,7.004,10/16/1991,7.4,234
433247,First They Killed My Father,"War,Drama,History",en,17.43,2/18/2017,7.4,559
121986,Frances Ha,"Comedy,Drama",en,10.439,5/17/2013,7.4,1214
583406,Judas and the Black Messiah,"Drama,History",en,17.455,2/12/2021,7.4,1056
446893,Trolls World Tour,"Family,Animation,Comedy,Fantasy,Adventure,Music",en,72.829,3/11/2020,7.4,1774
417320,Descendants 2,"Family,Fantasy,TV Movie,Music,Adventure,Action,Romance",en,58.785,7/21/2017,7.4,1364
394117,The Florida Project,Drama,en,14.146,10/6/2017,7.4,2238
11661,Joyeux Noel,"Drama,War,Romance,History",fr,8.973,11/9/2005,7.4,701
839,Duel,"Action,Thriller,TV Movie",en,20.066,11/13/1971,7.4,1431
713,The Piano,"Drama,Romance",en,11.12,5/19/1993,7.4,1153
686,Contact,"Drama,Science Fiction,Mystery",en,21.106,7/11/1997,7.4,3588
12207,The Legend of Drunken Master,"Action,Comedy",cn,24.426,2/3/1994,7.4,739
2898,As Good as It Gets,"Comedy,Romance",en,19.57,12/19/1997,7.4,3055
1116,The Wind That Shakes the Barley,"Drama,War",en,11.514,3/23/2006,7.4,578
758866,Drive My Car,Drama,ja,20.21,8/18/2021,7.4,708
3063,Duck Soup,"Comedy,War",en,9.082,11/12/1933,7.4,588
388,Inside Man,"Crime,Drama,Thriller",en,22.631,3/17/2006,7.4,4777
2503,The Bourne Ultimatum,"Action,Drama,Mystery,Thriller",en,33.995,8/3/2007,7.4,6525
427033,This Crazy Heart,Drama,de,6.328,12/21/2017,7.4,235
406385,I Can Quit Whenever I Want 2: Masterclass,"Action,Comedy,Crime",it,5.658,2/2/2017,7.4,1110
15774,Swades,Drama,hi,6.299,12/17/2004,7.4,244
11416,The Mission,"Adventure,Drama,Action,History",en,12.611,9/29/1986,7.4,1122
11236,The Secret Garden,"Drama,Family,Fantasy",en,14.951,8/13/1993,7.4,735
4476,Legends of the Fall,"Adventure,Drama,Romance,War,Western",en,19.632,12/16/1994,7.4,2046
594328,Phineas and Ferb: The Movie: Candace Against the Universe,"Family,Animation,Science Fiction,Comedy,TV Movie",en,64.959,8/28/2020,7.4,304
73456,Barbie: Princess Charm School,"Family,Animation,Fantasy",en,66.082,10/5/2011,7.4,619
46919,Daisies,"Comedy,Fantasy",cs,6.325,12/30/1966,7.4,231
10849,The Purple Rose of Cairo,"Fantasy,Comedy,Romance",en,10.014,3/1/1985,7.4,797
5723,Once,"Drama,Music,Romance",en,11.371,7/15/2006,7.4,1064
2291,Jacob's Ladder,"Drama,Mystery,Horror",en,14.615,11/2/1990,7.4,1227
28055,Blood and Black Lace,"Horror,Mystery,Thriller",it,7.018,4/10/1964,7.4,286
14433,Zulu,"Action,Drama,History,War",en,9.673,1/22/1964,7.4,395
462,Erin Brockovich,Drama,en,15.048,3/17/2000,7.4,2529
13321,Lifeboat,"War,Drama",en,9.265,1/28/1944,7.4,325
140,Bad Education,"Crime,Drama",es,10.812,3/19/2004,7.4,750
40823,The Man Who Copied,"Comedy,Drama,Romance,Crime",pt,5.104,6/13/2003,7.4,276
37211,Scooby-Doo! and the Reluctant Werewolf,"Animation,Comedy,Family,Mystery,TV Movie",en,43.449,11/13/1988,7.4,254
763,Braindead,"Horror,Comedy",en,19.033,8/13/1992,7.4,1268
546121,Run,"Thriller,Horror,Drama",en,26.026,11/20/2020,7.4,1802
489930,Blindspotting,"Comedy,Drama",en,11.028,7/20/2018,7.4,523
463257,The Peanut Butter Falcon,"Adventure,Drama,Comedy",en,11.726,8/9/2019,7.4,1022
432616,Promise at Dawn,"Drama,Romance",fr,6.488,12/20/2017,7.4,364
37135,Tarzan,"Family,Adventure,Animation,Drama",en,93.739,6/18/1999,7.4,5693
25673,A Place in the Sun,"Drama,Thriller",en,10.274,6/12/1951,7.4,282
20558,Scooby-Doo! in Where's My Mummy?,"Mystery,Animation,Family,Adventure,Comedy,Fantasy",en,33.925,12/13/2005,7.4,305
9462,The Way of the Dragon,"Action,Crime",cn,18.337,6/1/1972,7.4,867
614587,Lupin III: The First,"Adventure,Action,Animation",ja,10.476,12/6/2019,7.4,230
353081,Mission: Impossible - Fallout,"Action,Adventure",en,61.704,7/13/2018,7.4,6677
17654,District 9,Science Fiction,en,68.264,8/5/2009,7.4,7978
4203,Women on the Verge of a Nervous Breakdown,"Comedy,Drama",es,9.12,3/25/1988,7.4,674
1245,The Remains of the Day,"Drama,Romance",en,9.223,11/5/1993,7.4,973
376867,Moonlight,Drama,en,18.006,10/21/2016,7.4,6155
274109,Palm Trees in the Snow,"Drama,History,Romance",es,15.317,12/25/2015,7.4,468
9504,Glengarry Glen Ross,"Crime,Drama,Mystery",en,9.792,9/15/1992,7.4,1012
447332,A Quiet Place,"Horror,Drama,Science Fiction",en,103.119,4/3/2018,7.4,11807
19100,Those Happy Days,"Comedy,Family",fr,6.308,6/28/2006,7.4,815
621,Grease,"Romance,Comedy",en,35.61,7/7/1978,7.4,6144
113082,Berserk: The Golden Age Arc I - The Egg of the King,"Action,Adventure,Fantasy,Animation",ja,20.311,2/3/2012,7.4,354
284054,Black Panther,"Action,Adventure,Science Fiction",en,181.856,2/13/2018,7.4,19314
157354,Fruitvale Station,Drama,en,10.597,7/26/2013,7.4,1039
7452,"The Cook, the Thief, His Wife & Her Lover","Crime,Drama",en,12.649,10/13/1989,7.4,456
260,The 39 Steps,"Mystery,Thriller",en,11.12,6/6/1935,7.4,715
416494,Status Update,"Comedy,Fantasy,Science Fiction",en,21.581,2/9/2018,7.4,430
13635,Mesrine: Killer Instinct,"Drama,Action,Thriller,Crime",fr,8.041,10/22/2008,7.4,760
8810,Mad Max 2,"Adventure,Action,Thriller,Science Fiction",en,32.147,12/24/1981,7.4,2901
458131,The Best of Enemies,"Drama,History",en,15.207,4/5/2019,7.4,323
303483,Once in a Lifetime,Drama,fr,4.975,12/3/2014,7.4,271
289222,The Zookeeper's Wife,"Drama,History,War",en,21.042,3/24/2017,7.4,1311
3089,Red River,"Western,Adventure,Drama,Romance",en,8.013,8/26/1948,7.4,375
756,Fantasia,"Animation,Family",en,60.954,4/11/1940,7.4,2514
205220,Philomena,Drama,en,7.897,11/1/2013,7.4,1373
1669,The Hunt for Red October,"Action,Adventure,Thriller",en,22.058,3/2/1990,7.4,2631
853,Enemy at the Gates,"Drama,War,History",en,36.545,3/14/2001,7.4,2883
146,"Crouching Tiger, Hidden Dragon","Adventure,Drama,Action,Romance",zh,18.694,7/6/2000,7.4,2589
571468,Freaks Out,"Adventure,Action,Science Fiction",it,19.216,10/28/2021,7.4,642
312221,Creed,Drama,en,88.343,11/25/2015,7.4,6046
242643,Batman: Assault on Arkham,"Thriller,Animation,Action,Crime",en,15.836,8/12/2014,7.4,927
36095,Cure,"Crime,Thriller,Horror,Mystery",ja,10.667,12/27/1997,7.4,275
14638,The Killers,"Crime,Mystery,Thriller",en,9.332,8/28/1946,7.4,289
5123,August Rush,"Family,Drama,Music",en,27.715,11/21/2007,7.4,2369
2757,Adaptation.,"Comedy,Crime,Drama",en,14.189,12/6/2002,7.4,1997
9361,The Last of the Mohicans,"Action,Adventure,Drama,History,Romance,War",en,17.936,8/26/1992,7.4,2449
9065,Europa,Drama,de,5.301,6/27/1991,7.4,222
12554,Citizen X,"Crime,Drama",en,10.323,2/25/1995,7.4,226
6404,Nosferatu the Vampyre,"Drama,Horror",de,17.456,1/17/1979,7.4,616
1895,Star Wars: Episode III - Revenge of the Sith,"Adventure,Action,Science Fiction",en,44.413,5/17/2005,7.4,11619
38602,Little Lord Fauntleroy,"TV Movie,Family,Drama",en,7.858,11/25/1980,7.4,215
14698,"Suddenly, Last Summer","Thriller,Drama,Mystery",en,7.003,12/22/1959,7.4,210
176,Saw,"Horror,Mystery,Crime",en,79.716,10/1/2004,7.4,7514
668742,Father There Is Only One 2,"Comedy,Family",es,337.486,7/29/2020,7.4,363
408220,Justice League Dark,"Science Fiction,Action,Animation,Fantasy,Thriller",en,23.311,3/29/2017,7.4,746
590223,Love and Monsters,"Comedy,Action,Adventure,Fantasy",en,36.32,10/16/2020,7.4,3141
165213,New World,"Thriller,Crime,Drama",ko,10.33,2/21/2013,7.4,324
87827,Life of Pi,"Adventure,Drama",en,50.245,11/20/2012,7.4,11667
9385,The Twelve Tasks of Asterix,"Family,Animation,Comedy,Adventure",fr,11.68,6/26/1976,7.4,947
7863,Shine,Drama,en,10.408,8/15/1996,7.4,516
427,Mon Oncle,Comedy,fr,10.737,5/10/1958,7.4,399
659959,Summer of 85,"Romance,Drama",fr,11.979,7/14/2020,7.4,543
111969,Stuck in Love,"Drama,Comedy",en,19.177,6/14/2013,7.4,1693
64682,The Great Gatsby,"Drama,Romance",en,48.66,5/10/2013,7.4,10607
51828,One Day,"Drama,Romance",en,37.582,3/2/2011,7.4,3550
16320,Serenity,"Science Fiction,Action,Adventure,Thriller",en,17.478,9/23/2005,7.4,2904
2798,Oscar,Comedy,fr,6.099,10/11/1967,7.4,394
1542,Office Space,Comedy,en,13.26,2/19/1999,7.4,2350
687,Dead Man Walking,Drama,en,13.905,12/29/1995,7.4,1086
454626,Sonic the Hedgehog,"Action,Science Fiction,Comedy,Family",en,152.261,2/12/2020,7.4,8190
88273,A Royal Affair,"Drama,History,Romance",da,7.515,3/29/2012,7.4,715
20620,Seconds,"Science Fiction,Thriller",en,8.042,10/5/1966,7.4,250
17681,Scooby-Doo! and the Witch's Ghost,"Animation,Comedy,Mystery,Family,Fantasy",en,15.381,11/5/1999,7.4,323
3121,Nashville,"Drama,Music,Comedy",en,7.704,6/11/1975,7.4,285
794,The Omen,"Horror,Thriller",en,24.542,6/6/1976,7.4,1549
34647,Enter the Void,"Fantasy,Drama",en,12.869,6/17/2009,7.4,1427
10867,Malena,Drama,it,51.992,3/16/2000,7.4,1695
4011,Beetlejuice,"Fantasy,Comedy",en,33.425,3/30/1988,7.4,5509
814,An American Werewolf in London,"Horror,Comedy",en,27.081,8/21/1981,7.4,1849
802,Lolita,"Crime,Drama,Romance",en,27.211,6/21/1962,7.4,1613
153,Lost in Translation,"Comedy,Drama,Romance",en,18.533,9/18/2003,7.4,6056
522369,Sorry We Missed You,Drama,en,8.952,10/4/2019,7.4,549
25866,The Sucker,"Comedy,Crime",fr,10.091,3/24/1965,7.4,516
258893,Scooby-Doo! WrestleMania Mystery,"Animation,Comedy,Family,Mystery",en,22.366,3/25/2014,7.4,247
249164,If I Stay,Drama,en,31.784,8/21/2014,7.4,3839
17474,The Man in the Moon,"Drama,Family,Romance",en,7.05,9/30/1991,7.4,227
12716,My Father's Glory,"Adventure,Drama",fr,6.393,8/29/1990,7.4,232
19120,Juliet of the Spirits,"Comedy,Drama,Fantasy",it,6.707,10/22/1965,7.4,229
14645,Santa Claus Is a Stinker,Comedy,fr,6.975,8/25/1982,7.4,801
1359,American Psycho,"Thriller,Drama,Crime",en,56.019,4/13/2000,7.4,8179
628,Interview with the Vampire,"Horror,Drama,Fantasy",en,34.553,11/11/1994,7.4,4752
610120,Anima,Music,en,6.645,6/27/2019,7.4,339
10474,The Basketball Diaries,"Drama,Crime",en,30.737,4/21/1995,7.4,1575
7294,The Man Without a Past,"Romance,Comedy,Drama",fi,6.424,3/1/2002,7.4,226
4710,Masculin Féminin,"Drama,Romance",fr,6.53,3/22/1966,7.4,270
2134,The Time Machine,"Thriller,Adventure,Fantasy,Science Fiction,Romance",en,22.305,5/25/1960,7.4,615
771,Home Alone,"Comedy,Family",en,2.928,11/16/1990,7.4,9089
47735,Summer with Monika,"Drama,Romance",sv,8.334,2/9/1953,7.4,252
45317,The Fighter,Drama,en,12.099,12/10/2010,7.4,3645
11943,Jeremiah Johnson,"Adventure,Western,History",en,12.317,9/10/1972,7.4,458
1554,Down by Law,"Crime,Drama,Comedy",en,7.467,9/20/1986,7.4,555
760,The Mad Adventures of Rabbi Jacob,Comedy,fr,10.523,10/17/1973,7.4,787
350,The Devil Wears Prada,"Comedy,Drama,Romance",en,57.084,6/29/2006,7.4,10170
90369,Now Is Good,"Drama,Romance",en,10.93,5/25/2012,7.4,1004
9571,Dazed and Confused,"Comedy,Drama",en,14.526,9/24/1993,7.4,1632
4133,Blow,"Crime,Drama",en,21.777,4/4/2001,7.4,3687
245891,John Wick,"Action,Thriller",en,104.505,10/22/2014,7.4,15910
15003,Chocolate,"Action,Comedy,Crime",th,12.81,2/6/2008,7.4,381
8681,Taken,"Action,Thriller",en,116.411,2/18/2008,7.4,9618
520172,Happiest Season,"Romance,Comedy",en,15.287,11/26/2020,7.4,861
273481,Sicario,"Action,Crime,Thriller",en,84.594,9/17/2015,7.4,7048
39486,Secretariat,Drama,en,13.933,8/20/2010,7.4,477
22164,Blood and Bone,"Action,Drama,Thriller",en,41.6,2/7/2009,7.4,565
7249,Futurama: Bender's Big Score,"Animation,Comedy,Science Fiction,TV Movie",en,14.344,3/5/2008,7.4,503
1429,25th Hour,"Crime,Drama",en,10.638,12/19/2002,7.4,1936
413279,Team Thor,"Comedy,Science Fiction",en,24.034,8/28/2016,7.4,426
53565,Steamboat Willie,"Animation,Music,Comedy,Family",en,7.827,11/18/1928,7.4,387
14551,Winchester '73,Western,en,8.307,7/12/1950,7.4,262
12311,Mutiny on the Bounty,"Adventure,Drama,History",en,8.352,11/22/1935,7.4,239
11206,Wait Until Dark,"Crime,Thriller,Horror",en,8.305,10/26/1967,7.4,386
429174,Loveless,Drama,ru,11.239,6/1/2017,7.4,608
6003,Romeo and Juliet,"Drama,Romance",en,15.604,4/2/1968,7.4,520
19673,Sexmission,"Science Fiction,Adventure,Comedy",pl,7.686,5/13/1984,7.4,220
11881,Miracle on 34th Street,"Comedy,Drama,Family",en,11.049,6/4/1947,7.4,533
840,Close Encounters of the Third Kind,"Science Fiction,Drama",en,23.37,11/18/1977,7.4,3406
488,The African Queen,"Adventure,Romance",en,13.339,1/7/1952,7.4,712
332270,Battle for Sevastopol,"Drama,War,Romance",ru,26.522,4/2/2015,7.4,348
15601,Scooby-Doo! and the Cyber Chase,"Animation,Adventure,Comedy",en,29.903,10/9/2001,7.4,407
10024,My Sister's Keeper,Drama,en,31.704,6/26/2009,7.4,1788
9662,The Triplets of Belleville,"Animation,Drama,Comedy",fr,11.045,6/11/2003,7.4,743
395991,Only the Brave,"Drama,Action,History",en,35.946,9/22/2017,7.4,1224
16234,Batman Beyond: Return of the Joker,"Animation,Family,Action,Science Fiction",en,23.65,12/12/2000,7.4,771
9470,Kung Fu Hustle,"Action,Comedy,Crime,Fantasy",cn,35.687,2/10/2004,7.4,2164
9426,The Fly,"Horror,Science Fiction",en,34.881,8/15/1986,7.4,3431
4032,My Girl,"Comedy,Drama",en,32.833,11/27/1991,7.4,1697
2639,Deconstructing Harry,"Comedy,Drama",en,10.449,12/12/1997,7.4,729
474395,Teen Titans Go! To the Movies,"Animation,Action,Comedy,Science Fiction",en,32.692,7/27/2018,7.4,946
401306,The Seventh Company Has Been Found,"Action,Comedy,War",fr,7.66,12/10/1975,7.4,229
37775,"Bianco, rosso e Verdone",Comedy,it,7.841,2/20/1981,7.4,623
10975,Operation Condor,"Action,Adventure,Crime,Thriller",cn,20.475,2/7/1991,7.4,406
315635,Spider-Man: Homecoming,"Action,Adventure,Science Fiction,Drama",en,188.96,7/5/2017,7.4,18866
245913,Pelé: Birth of a Legend,Drama,en,17.573,5/6/2016,7.4,876
